rho,rho_idx,sampling_mode,nps_intercept,discipline,n_agents,sla_hours,replication,avg_queue_length,avg_waiting_time_days,avg_capacity_utilisation,percent_cases_closed,avg_individual_nps,organisation_nps,total_cases_arrived,total_cases_closed,avg_case_resolution_time_days,percent_cases_closed_last_335
0.0,0,hard,10.22,FCFS,6,None,28,6.4520547945205475,0.9830302217661029,0.8438356164383561,0.992773261065944,7.969972702456779,23.111919927206554,1107,1099,3.8087130153581743,0.9922928709055877
0.0,0,hard,10.22,FCFS,6,None,27,15.517808219178082,2.407993219003534,0.9159817351598174,0.9982046678635548,7.878597122302159,21.31294964028777,1114,1112,6.8651399998038,0.9980582524271845
0.0,0,hard,10.22,FCFS,6,None,19,38.78082191780822,6.6957166593826525,0.9853881278538812,0.930905695611578,7.598796389167503,10.932798395185555,1071,997,15.53550247147042,0.9254032258064516
0.0,0,hard,10.22,FCFS,6,None,16,62.8027397260274,9.970230747929296,0.9684931506849315,0.8948306595365418,7.8107569721115535,18.127490039840637,1122,1004,22.573888541505617,0.888468809073724
0.0,0,hard,10.22,FCFS,6,None,23,72.03835616438356,11.61631466706502,0.9821917808219178,0.8843830888697153,7.783414634146341,16.39024390243903,1159,1025,25.11522157754007,0.8775137111517367
0.0,0,hard,10.22,FCFS,6,None,22,41.66301369863014,6.747154737005137,0.9684931506849315,0.9608735213830755,7.744318181818182,14.393939393939398,1099,1056,16.119466477314578,0.9582929194956353
0.0,0,hard,10.22,FCFS,6,None,37,5.69041095890411,0.7776795772709959,0.8388127853881278,0.980720871751886,7.9,22.051282051282055,1193,1170,3.2710580000650107,0.9793536804308797
0.0,0,hard,10.22,FCFS,6,None,33,14.531506849315068,2.4054521412357777,0.947945205479452,0.9815436241610739,7.888888888888889,20.769230769230766,1192,1170,6.23673198928071,0.9800181653042689
0.0,0,hard,10.22,FCFS,6,None,30,21.002739726027396,3.3492255756765736,0.9420091324200914,0.9517857142857142,7.936210131332083,23.54596622889306,1120,1066,8.663492157878585,0.9482758620689655
0.0,0,hard,10.22,FCFS,6,None,18,50.016438356164386,7.702737226673254,0.9698630136986301,0.8938356164383562,7.9013409961685825,22.413793103448278,1168,1044,17.43808573478106,0.8871701546860783
0.0,0,hard,10.22,FCFS,6,None,31,6.197260273972603,0.9246169094810464,0.9009132420091324,0.9957118353344768,7.856158484065461,19.379844961240313,1166,1161,3.624622503326158,0.9953703703703703
0.0,0,hard,10.22,FCFS,6,None,40,6.120547945205479,0.8070174809782629,0.8264840182648401,0.9927797833935018,7.912727272727273,21.727272727272727,1108,1100,3.6460724661025856,0.9923076923076923
0.0,0,hard,10.22,FCFS,6,None,32,9.26849315068493,1.466586179124057,0.9219178082191781,0.9850124895920067,7.8791208791208796,21.55536770921386,1201,1183,4.516724863351481,0.9839715048975958
0.0,0,hard,10.22,FCFS,6,None,34,22.90958904109589,3.537068408582311,0.9680365296803652,0.9722921914357683,7.843696027633851,18.825561312607945,1191,1158,8.845046366370338,0.970108695652174
